state,district,date,sex,age,ethnicity,population,age_band
Negeri Sembilan,Jelebu,2020-01-01,female,55-59,bumi_malay,0.9,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,female,55-59,bumi_other,0.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,female,55-59,chinese,0.4,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,female,55-59,indian,0.1,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,female,55-59,other_citizen,0.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,female,55-59,other_noncitizen,0.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,female,60-64,overall,1.1,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,female,60-64,bumi_malay,0.7,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,female,60-64,bumi_other,0.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,female,60-64,chinese,0.3,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,female,60-64,indian,0.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,female,60-64,other_citizen,0.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,female,60-64,other_noncitizen,0.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,female,65-69,overall,0.9,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,65-69,bumi_malay,0.6,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,65-69,bumi_other,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,65-69,chinese,0.3,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,65-69,indian,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,65-69,other_citizen,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,65-69,other_noncitizen,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,70-74,overall,0.6,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,70-74,bumi_malay,0.3,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,70-74,bumi_other,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,70-74,chinese,0.2,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,70-74,indian,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,70-74,other_citizen,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,70-74,other_noncitizen,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,75-79,overall,0.3,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,75-79,bumi_malay,0.2,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,75-79,bumi_other,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,75-79,chinese,0.1,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,75-79,indian,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,75-79,other_citizen,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,75-79,other_noncitizen,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,80-84,overall,0.2,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,80-84,bumi_malay,0.1,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,80-84,bumi_other,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,80-84,chinese,0.1,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,80-84,indian,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,80-84,other_citizen,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,80-84,other_noncitizen,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,85+,overall,0.1,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,85+,bumi_malay,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,85+,bumi_other,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,85+,chinese,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,85+,indian,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,85+,other_citizen,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,female,85+,other_noncitizen,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,overall,overall,25.0,
Negeri Sembilan,Jelebu,2020-01-01,male,overall,bumi_malay,14.3,
Negeri Sembilan,Jelebu,2020-01-01,male,overall,bumi_other,1.8,
Negeri Sembilan,Jelebu,2020-01-01,male,overall,chinese,5.3,
Negeri Sembilan,Jelebu,2020-01-01,male,overall,indian,1.0,
Negeri Sembilan,Jelebu,2020-01-01,male,overall,other_citizen,0.1,
Negeri Sembilan,Jelebu,2020-01-01,male,overall,other_noncitizen,2.5,
Negeri Sembilan,Jelebu,2020-01-01,male,0-4,overall,2.0,Young (0-14)
Negeri Sembilan,Jelebu,2020-01-01,male,0-4,bumi_malay,1.3,Young (0-14)
Negeri Sembilan,Jelebu,2020-01-01,male,0-4,bumi_other,0.3,Young (0-14)
Negeri Sembilan,Jelebu,2020-01-01,male,0-4,chinese,0.3,Young (0-14)
Negeri Sembilan,Jelebu,2020-01-01,male,0-4,indian,0.1,Young (0-14)
Negeri Sembilan,Jelebu,2020-01-01,male,0-4,other_citizen,0.0,Young (0-14)
Negeri Sembilan,Jelebu,2020-01-01,male,0-4,other_noncitizen,0.1,Young (0-14)
Negeri Sembilan,Jelebu,2020-01-01,male,5-9,overall,3.0,Young (0-14)
Negeri Sembilan,Jelebu,2020-01-01,male,5-9,bumi_malay,1.7,Young (0-14)
Negeri Sembilan,Jelebu,2020-01-01,male,5-9,bumi_other,0.3,Young (0-14)
Negeri Sembilan,Jelebu,2020-01-01,male,5-9,chinese,0.8,Young (0-14)
Negeri Sembilan,Jelebu,2020-01-01,male,5-9,indian,0.2,Young (0-14)
Negeri Sembilan,Jelebu,2020-01-01,male,5-9,other_citizen,0.0,Young (0-14)
Negeri Sembilan,Jelebu,2020-01-01,male,5-9,other_noncitizen,0.0,Young (0-14)
Negeri Sembilan,Jelebu,2020-01-01,male,10-14,overall,2.4,Young (0-14)
Negeri Sembilan,Jelebu,2020-01-01,male,10-14,bumi_malay,1.4,Young (0-14)
Negeri Sembilan,Jelebu,2020-01-01,male,10-14,bumi_other,0.2,Young (0-14)
Negeri Sembilan,Jelebu,2020-01-01,male,10-14,chinese,0.5,Young (0-14)
Negeri Sembilan,Jelebu,2020-01-01,male,10-14,indian,0.1,Young (0-14)
Negeri Sembilan,Jelebu,2020-01-01,male,10-14,other_citizen,0.0,Young (0-14)
Negeri Sembilan,Jelebu,2020-01-01,male,10-14,other_noncitizen,0.0,Young (0-14)
Negeri Sembilan,Jelebu,2020-01-01,male,15-19,overall,2.3,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,15-19,bumi_malay,1.4,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,15-19,bumi_other,0.2,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,15-19,chinese,0.5,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,15-19,indian,0.1,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,15-19,other_citizen,0.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,15-19,other_noncitizen,0.1,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,20-24,overall,1.3,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,20-24,bumi_malay,0.8,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,20-24,bumi_other,0.2,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,20-24,chinese,0.2,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,20-24,indian,0.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,20-24,other_citizen,0.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,20-24,other_noncitizen,0.2,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,25-29,overall,1.8,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,25-29,bumi_malay,0.9,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,25-29,bumi_other,0.1,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,25-29,chinese,0.2,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,25-29,indian,0.1,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,25-29,other_citizen,0.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,25-29,other_noncitizen,0.5,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,30-34,overall,1.9,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,30-34,bumi_malay,1.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,30-34,bumi_other,0.1,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,30-34,chinese,0.2,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,30-34,indian,0.1,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,30-34,other_citizen,0.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,30-34,other_noncitizen,0.5,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,35-39,overall,2.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,35-39,bumi_malay,0.9,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,35-39,bumi_other,0.1,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,35-39,chinese,0.3,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,35-39,indian,0.1,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,35-39,other_citizen,0.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,35-39,other_noncitizen,0.5,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,40-44,overall,1.6,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,40-44,bumi_malay,0.9,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,40-44,bumi_other,0.1,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,40-44,chinese,0.3,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,40-44,indian,0.1,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,40-44,other_citizen,0.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,40-44,other_noncitizen,0.3,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,45-49,overall,1.2,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,45-49,bumi_malay,0.7,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,45-49,bumi_other,0.1,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,45-49,chinese,0.3,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,45-49,indian,0.1,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,45-49,other_citizen,0.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,45-49,other_noncitizen,0.2,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,50-54,overall,1.2,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,50-54,bumi_malay,0.6,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,50-54,bumi_other,0.1,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,50-54,chinese,0.3,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,50-54,indian,0.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,50-54,other_citizen,0.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,50-54,other_noncitizen,0.1,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,55-59,overall,1.4,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,55-59,bumi_malay,0.9,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,55-59,bumi_other,0.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,55-59,chinese,0.4,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,55-59,indian,0.1,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,55-59,other_citizen,0.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,55-59,other_noncitizen,0.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,60-64,overall,1.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,60-64,bumi_malay,0.6,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,60-64,bumi_other,0.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,60-64,chinese,0.3,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,60-64,indian,0.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,60-64,other_citizen,0.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,60-64,other_noncitizen,0.0,Working age (15-64)
Negeri Sembilan,Jelebu,2020-01-01,male,65-69,overall,0.9,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,65-69,bumi_malay,0.5,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,65-69,bumi_other,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,65-69,chinese,0.3,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,65-69,indian,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,65-69,other_citizen,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,65-69,other_noncitizen,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,70-74,overall,0.6,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,70-74,bumi_malay,0.3,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,70-74,bumi_other,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,70-74,chinese,0.2,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,70-74,indian,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,70-74,other_citizen,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,70-74,other_noncitizen,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,75-79,overall,0.3,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,75-79,bumi_malay,0.2,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,75-79,bumi_other,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,75-79,chinese,0.1,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,75-79,indian,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,75-79,other_citizen,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,75-79,other_noncitizen,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,80-84,overall,0.2,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,80-84,bumi_malay,0.1,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,80-84,bumi_other,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,80-84,chinese,0.1,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,80-84,indian,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,80-84,other_citizen,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,80-84,other_noncitizen,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,85+,overall,0.1,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,85+,bumi_malay,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,85+,bumi_other,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,85+,chinese,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,85+,indian,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,85+,other_citizen,0.0,Elderly (65+)
Negeri Sembilan,Jelebu,2020-01-01,male,85+,other_noncitizen,0.0,Elderly (65+)
Negeri Sembilan,Jempol,2020-01-01,both,overall,overall,127.2,
Negeri Sembilan,Jempol,2020-01-01,both,overall,bumi_malay,80.6,
Negeri Sembilan,Jempol,2020-01-01,both,overall,bumi_other,4.2,
Negeri Sembilan,Jempol,2020-01-01,both,overall,chinese,21.1,
Negeri Sembilan,Jempol,2020-01-01,both,overall,indian,15.5,
Negeri Sembilan,Jempol,2020-01-01,both,overall,other_citizen,0.5,
Negeri Sembilan,Jempol,2020-01-01,both,overall,other_noncitizen,5.4,
Negeri Sembilan,Jempol,2020-01-01,both,0-4,overall,10.8,Young (0-14)
Negeri Sembilan,Jempol,2020-01-01,both,0-4,bumi_malay,7.6,Young (0-14)
Negeri Sembilan,Jempol,2020-01-01,both,0-4,bumi_other,0.6,Young (0-14)
Negeri Sembilan,Jempol,2020-01-01,both,0-4,chinese,1.3,Young (0-14)
Negeri Sembilan,Jempol,2020-01-01,both,0-4,indian,1.2,Young (0-14)
Negeri Sembilan,Jempol,2020-01-01,both,0-4,other_citizen,0.0,Young (0-14)
Negeri Sembilan,Jempol,2020-01-01,both,0-4,other_noncitizen,0.1,Young (0-14)
Negeri Sembilan,Jempol,2020-01-01,both,5-9,overall,13.1,Young (0-14)
Negeri Sembilan,Jempol,2020-01-01,both,5-9,bumi_malay,8.8,Young (0-14)
Negeri Sembilan,Jempol,2020-01-01,both,5-9,bumi_other,0.5,Young (0-14)
Negeri Sembilan,Jempol,2020-01-01,both,5-9,chinese,2.1,Young (0-14)
Negeri Sembilan,Jempol,2020-01-01,both,5-9,indian,1.5,Young (0-14)
Negeri Sembilan,Jempol,2020-01-01,both,5-9,other_citizen,0.0,Young (0-14)
Negeri Sembilan,Jempol,2020-01-01,both,5-9,other_noncitizen,0.2,Young (0-14)
Negeri Sembilan,Jempol,2020-01-01,both,10-14,overall,10.4,Young (0-14)
Negeri Sembilan,Jempol,2020-01-01,both,10-14,bumi_malay,6.5,Young (0-14)
Negeri Sembilan,Jempol,2020-01-01,both,10-14,bumi_other,0.4,Young (0-14)
Negeri Sembilan,Jempol,2020-01-01,both,10-14,chinese,1.8,Young (0-14)
Negeri Sembilan,Jempol,2020-01-01,both,10-14,indian,1.5,Young (0-14)
Negeri Sembilan,Jempol,2020-01-01,both,10-14,other_citizen,0.0,Young (0-14)
Negeri Sembilan,Jempol,2020-01-01,both,10-14,other_noncitizen,0.1,Young (0-14)
Negeri Sembilan,Jempol,2020-01-01,both,15-19,overall,10.2,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,15-19,bumi_malay,6.2,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,15-19,bumi_other,0.4,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,15-19,chinese,2.0,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,15-19,indian,1.5,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,15-19,other_citizen,0.0,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,15-19,other_noncitizen,0.1,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,20-24,overall,7.1,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,20-24,bumi_malay,4.3,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,20-24,bumi_other,0.4,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,20-24,chinese,1.1,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,20-24,indian,1.0,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,20-24,other_citizen,0.0,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,20-24,other_noncitizen,0.2,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,25-29,overall,9.4,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,25-29,bumi_malay,6.0,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,25-29,bumi_other,0.4,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,25-29,chinese,1.2,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,25-29,indian,1.1,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,25-29,other_citizen,0.1,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,25-29,other_noncitizen,0.7,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,30-34,overall,11.2,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,30-34,bumi_malay,6.4,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,30-34,bumi_other,0.3,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,30-34,chinese,1.5,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,30-34,indian,1.2,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,30-34,other_citizen,0.1,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,30-34,other_noncitizen,1.7,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,35-39,overall,10.1,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,35-39,bumi_malay,6.3,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,35-39,bumi_other,0.3,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,35-39,chinese,1.4,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,35-39,indian,1.1,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,35-39,other_citizen,0.1,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,35-39,other_noncitizen,0.9,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,40-44,overall,7.5,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,40-44,bumi_malay,4.2,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,40-44,bumi_other,0.2,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,40-44,chinese,1.2,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,40-44,indian,1.0,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,40-44,other_citizen,0.1,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,40-44,other_noncitizen,0.7,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,45-49,overall,6.4,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,45-49,bumi_malay,3.5,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,45-49,bumi_other,0.2,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,45-49,chinese,1.4,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,45-49,indian,0.9,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,45-49,other_citizen,0.0,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,45-49,other_noncitizen,0.4,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,50-54,overall,6.2,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,50-54,bumi_malay,3.8,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,50-54,bumi_other,0.3,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,50-54,chinese,1.3,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,50-54,indian,0.8,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,50-54,other_citizen,0.0,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,50-54,other_noncitizen,0.1,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,55-59,overall,7.5,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,55-59,bumi_malay,4.9,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,55-59,bumi_other,0.1,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,55-59,chinese,1.5,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,55-59,indian,0.9,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,55-59,other_citizen,0.0,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,55-59,other_noncitizen,0.1,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,60-64,overall,6.5,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,60-64,bumi_malay,4.9,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,60-64,bumi_other,0.1,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,60-64,chinese,1.0,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,60-64,indian,0.6,Working age (15-64)
Negeri Sembilan,Jempol,2020-01-01,both,60-64,other_citizen,0.0,Working age (15-64)
